drug_set,condition_id_norm,label,missing_drug_ids,missing_disease_id,reason
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",CHEBI:41922,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",HP:0001681,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",HP:0002625,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",HP:0002910,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",HP:0025343,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",HP:0040298,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0000755,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0002304,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0004743,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0005098,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0005154,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0005279,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0005386,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0005399,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0006716,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0007254,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0008560,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0011962,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0019142,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",UMLS:C0854381,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",UMLS:C0855239,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",UMLS:C0877371,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",UMLS:C1277190,0,['UNII:2W8I1S6T5L'],UMLS:C1277190,missing_drug+missing_disease
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",UMLS:C1277614,0,['UNII:2W8I1S6T5L'],UMLS:C1277614,missing_drug+missing_disease
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",UMLS:C3805038,0,['UNII:2W8I1S6T5L'],UMLS:C3805038,missing_drug+missing_disease
"['CHEBI:16684', 'CHEBI:4534']",UMLS:C0947873,1,[],UMLS:C0947873,missing_disease
"['CHEBI:16684', 'CHEBI:4639']",UMLS:C0947873,1,[],UMLS:C0947873,missing_disease
"['CHEBI:16684', 'CHEBI:8354']",UMLS:C0573242,1,[],UMLS:C0573242,missing_disease
"['CHEBI:16709', 'CHEBI:17015', 'CHEBI:17154', 'CHEBI:18385']",UMLS:C0852222,1,[],UMLS:C0852222,missing_disease
"['CHEBI:16709', 'CHEBI:17015', 'CHEBI:17154', 'CHEBI:18385', 'UNII:UM5219H89V']",UMLS:C0852222,1,[],UMLS:C0852222,missing_disease
"['CHEBI:16709', 'CHEBI:17439', 'CHEBI:18385', 'CHEBI:46195']",UMLS:C0852402,1,[],UMLS:C0852402,missing_disease
"['CHEBI:16709', 'CHEBI:17439', 'CHEBI:18385', 'CHEBI:6456']",RXCUI:1150091,1,[],RXCUI:1150091,missing_disease
"['CHEBI:16709', 'CHEBI:28659']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:16714', 'CHEBI:5551']",UMLS:C0749874,1,[],UMLS:C0749874,missing_disease
"['CHEBI:16714', 'CHEBI:8461']",UMLS:C0749874,1,[],UMLS:C0749874,missing_disease
"['CHEBI:16714', 'Error']",HP:0001410,0,['Error'],,missing_drug
"['CHEBI:16714', 'Error']",HP:0012450,0,['Error'],,missing_drug
"['CHEBI:16714', 'Error']",HP:0012735,1,['Error'],,missing_drug
"['CHEBI:16714', 'Error']",MONDO:0021113,0,['Error'],,missing_drug
"['CHEBI:16714', 'Error']",UMLS:C1623040,0,['Error'],,missing_drug
"['CHEBI:16714', 'Error']",UMLS:C3203681,0,['Error'],UMLS:C3203681,missing_drug+missing_disease
"['CHEBI:16794', 'CHEBI:31807']",UMLS:C4728126,1,[],UMLS:C4728126,missing_disease
"['CHEBI:16794', 'CHEBI:5855']",UMLS:C0149875,1,[],UMLS:C0149875,missing_disease
"['CHEBI:16914', 'CHEBI:2500']",UMLS:C0543612,1,[],UMLS:C0543612,missing_disease
"['CHEBI:16914', 'CHEBI:34764']",UMLS:C0263361,1,[],UMLS:C0263361,missing_disease
"['CHEBI:16914', 'CHEBI:34764']",UMLS:C5441647,1,[],UMLS:C5441647,missing_disease
"['CHEBI:16914', 'CHEBI:42638', 'Error']",HP:0012531,1,['Error'],,missing_drug
"['CHEBI:16914', 'CHEBI:42638', 'Error']",NCIT:C3137,1,['Error'],,missing_drug
"['CHEBI:16914', 'CHEBI:46345']",UMLS:C0853833,1,[],UMLS:C0853833,missing_disease
"['CHEBI:16914', 'CHEBI:46859', 'CHEBI:78320']",UMLS:C0010046,1,[],UMLS:C0010046,missing_disease
"['CHEBI:16914', 'CHEBI:78320']",UMLS:C0010046,1,[],UMLS:C0010046,missing_disease
"['CHEBI:16914', 'CHEBI:78320']",UMLS:C0263631,1,[],UMLS:C0263631,missing_disease
"['CHEBI:16914', 'CHEBI:78320']",UMLS:C0457978,1,[],UMLS:C0457978,missing_disease
"['CHEBI:16914', 'CHEBI:9667']",UMLS:C0263361,1,[],UMLS:C0263361,missing_disease
"['CHEBI:16914', 'DRUGBANK:DB10651']",HP:0000155,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB10651']",HP:0002027,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB10651']",MONDO:0002508,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB10651']",NCIT:C78325,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB10651']",UMLS:C0235324,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB10651']",UMLS:C0240382,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB10651']",UMLS:C1112611,1,['DRUGBANK:DB10651'],UMLS:C1112611,missing_drug+missing_disease
"['CHEBI:16914', 'Error']",HP:0003418,1,['Error'],,missing_drug
"['CHEBI:16914', 'Error']",HP:0003419,1,['Error'],,missing_drug
"['CHEBI:16914', 'Error']",MONDO:0002800,1,['Error'],,missing_drug
"['CHEBI:16914', 'Error']",MONDO:0006960,1,['Error'],,missing_drug
"['CHEBI:16914', 'Error']",MONDO:0008600,1,['Error'],,missing_drug
"['CHEBI:16914', 'Error']",MONDO:0008638,1,['Error'],,missing_drug
"['CHEBI:16914', 'Error']",NCIT:C50579,1,['Error'],,missing_drug
"['CHEBI:16914', 'Error']",UMLS:C0009938,1,['Error'],,missing_drug
"['CHEBI:16914', 'Error']",UMLS:C0543612,1,['Error'],UMLS:C0543612,missing_drug+missing_disease
"['CHEBI:16914', 'PUBCHEM.COMPOUND:6433489']",UMLS:C3662826,1,[],UMLS:C3662826,missing_disease
"['CHEBI:17015', 'CHEBI:17154', 'CHEBI:18385', 'CHEBI:27300', 'CHEBI:27470', 'CHEBI:28869', 'CHEBI:31607', 'DRUGBANK:DB11128', 'UNII:2URQ2N32W3']",UMLS:C0271930,1,[],UMLS:C0271930,missing_disease
"['CHEBI:17015', 'CHEBI:18385']",UMLS:C0264802,1,[],UMLS:C0264802,missing_disease
"['CHEBI:17015', 'CHEBI:18385']",UMLS:C0855232,1,[],UMLS:C0855232,missing_disease
"['CHEBI:17015', 'CHEBI:18385']",UMLS:C1096296,1,[],UMLS:C1096296,missing_disease
"['CHEBI:17015', 'CHEBI:28659']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:17076', 'CHEBI:17698']",UMLS:C0849784,1,[],UMLS:C0849784,missing_disease
"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18385']",UMLS:C0851439,1,[],UMLS:C0851439,missing_disease
"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18385']",UMLS:C0852222,1,[],UMLS:C0852222,missing_disease
"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18405', 'CHEBI:45931']",UMLS:C1142144,1,[],UMLS:C1142144,missing_disease
"['CHEBI:17154', 'CHEBI:28659']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32145', 'CHEBI:32588', 'CHEBI:3312', 'CHEBI:6650']",UMLS:C1112600,1,[],UMLS:C1112600,missing_disease
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:3312']",UMLS:C0860006,1,[],UMLS:C0860006,missing_disease
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:3312']",UMLS:C1112600,1,[],UMLS:C1112600,missing_disease
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:33198']",UMLS:C0855232,1,[],UMLS:C0855232,missing_disease
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:33198']",UMLS:C4509972,1,[],UMLS:C4509972,missing_disease
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:3312']",UMLS:C1112600,1,[],UMLS:C1112600,missing_disease
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:32588', 'CHEBI:34683', 'CHEBI:63036', 'CHEBI:78320']",UMLS:C0947873,1,[],UMLS:C0947873,missing_disease
"['CHEBI:17234', 'CHEBI:26216', 'CHEBI:26710']",UMLS:C0851480,1,[],UMLS:C0851480,missing_disease
"['CHEBI:17234', 'CHEBI:26216', 'CHEBI:26710']",UMLS:C1321013,1,[],UMLS:C1321013,missing_disease
"['CHEBI:17234', 'CHEBI:26710']",UMLS:C0420433,1,[],UMLS:C0420433,missing_disease
"['CHEBI:17234', 'CHEBI:26710', 'CHEBI:31206', 'CHEBI:32588']",UMLS:C4509972,1,[],UMLS:C4509972,missing_disease
"['CHEBI:17234', 'CHEBI:32588']",UMLS:C0947897,1,[],UMLS:C0947897,missing_disease
"['CHEBI:17234', 'CHEBI:34674']",UMLS:C0455611,1,[],UMLS:C0455611,missing_disease
"['CHEBI:17246', 'CHEBI:28674', 'CHEBI:53248']",UMLS:C0234655,1,[],UMLS:C0234655,missing_disease
"['CHEBI:172943', 'CHEBI:31536', 'CHEBI:90923']",UMLS:C0877599,1,[],UMLS:C0877599,missing_disease
"['CHEBI:17303', 'CHEBI:7465']",UniProtKB:A0A8D0SEZ5,1,[],UniProtKB:A0A8D0SEZ5,missing_disease
"['CHEBI:17303', 'DRUGBANK:DB10675', 'UNII:61ZBX54883', 'UNII:DL6OZ476V3']",HP:0012735,1,"['DRUGBANK:DB10675', 'UNII:61ZBX54883']",,missing_drug
"['CHEBI:17303', 'DRUGBANK:DB10675', 'UNII:61ZBX54883', 'UNII:DL6OZ476V3']",UBERON:0016552,1,"['DRUGBANK:DB10675', 'UNII:61ZBX54883']",,missing_drug
"['CHEBI:17303', 'DRUGBANK:DB10675', 'UNII:61ZBX54883', 'UNII:DL6OZ476V3']",UMLS:C0235234,1,"['DRUGBANK:DB10675', 'UNII:61ZBX54883']",,missing_drug
"['CHEBI:17439', 'CHEBI:28659']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:17439', 'UNII:808T94CEU6']",UMLS:C0009940,1,['UNII:808T94CEU6'],UMLS:C0009940,missing_drug+missing_disease
"['CHEBI:175901', 'CHEBI:31355', 'UNII:2S9ZZM9Q9V']",UMLS:C0861873,1,[],UMLS:C0861873,missing_disease
"['CHEBI:17606', 'CHEBI:17824']",UMLS:C0851439,1,[],UMLS:C0851439,missing_disease
"['CHEBI:17650', 'CHEBI:17650', 'CHEBI:7507']",UMLS:C4285790,1,[],UMLS:C4285790,missing_disease
"['CHEBI:17650', 'CHEBI:247956']",UMLS:C0947872,1,[],UMLS:C0947872,missing_disease
"['CHEBI:17650', 'CHEBI:31439']",UMLS:C0947839,1,[],UMLS:C0947839,missing_disease
"['CHEBI:17650', 'CHEBI:36560', 'CHEBI:6456', 'UNII:FGL8577C9S']",HP:0012390,1,['UNII:FGL8577C9S'],,missing_drug
"['CHEBI:17650', 'CHEBI:36560', 'CHEBI:6456', 'UNII:FGL8577C9S']",MONDO:0004872,1,['UNII:FGL8577C9S'],,missing_drug
"['CHEBI:17650', 'CHEBI:36560', 'CHEBI:6456', 'UNII:FGL8577C9S']",MONDO:0005538,1,['UNII:FGL8577C9S'],,missing_drug
"['CHEBI:17650', 'CHEBI:36560', 'CHEBI:6456', 'UNII:FGL8577C9S']",NCIT:C34887,1,['UNII:FGL8577C9S'],,missing_drug
"['CHEBI:17650', 'CHEBI:36560', 'CHEBI:6456', 'UNII:FGL8577C9S']",UMLS:C0033775,1,['UNII:FGL8577C9S'],,missing_drug
"['CHEBI:17650', 'CHEBI:37943', 'CHEBI:7507', 'CHEBI:94514']",UMLS:C0740437,1,[],UMLS:C0740437,missing_disease
"['CHEBI:17650', 'CHEBI:46859']",UMLS:C4286025,1,[],UMLS:C4286025,missing_disease
"['CHEBI:17650', 'CHEBI:74460']",UMLS:C0086196,1,[],UMLS:C0086196,missing_disease
"['CHEBI:17650', 'CHEBI:74460']",UMLS:C0151217,1,[],UMLS:C0151217,missing_disease
"['CHEBI:17650', 'CHEBI:74460']",UMLS:C0241873,1,[],UMLS:C0241873,missing_disease
"['CHEBI:17650', 'Error']",MONDO:0018076,0,['Error'],,missing_drug
"['CHEBI:17650', 'Error']",UMLS:C0948998,0,['Error'],UMLS:C0948998,missing_drug+missing_disease
"['CHEBI:17682', 'Error', 'Error', 'Error']",UniProtKB:A0A8D1DTM2,1,"['Error', 'Error', 'Error']",UniProtKB:A0A8D1DTM2,missing_drug+missing_disease
"['CHEBI:17698', 'CHEBI:27902', 'CHEBI:37943']",UMLS:C4285790,1,[],UMLS:C4285790,missing_disease
"['CHEBI:17698', 'CHEBI:28674', 'CHEBI:41879']",UMLS:C0270996,1,[],UMLS:C0270996,missing_disease
"['CHEBI:17698', 'CHEBI:3077', 'CHEBI:37943', 'CHEBI:63334']",UMLS:C0851800,1,[],UMLS:C0851800,missing_disease
"['CHEBI:17698', 'CHEBI:3077', 'CHEBI:37943', 'CHEBI:63334']",UMLS:C4285790,1,[],UMLS:C4285790,missing_disease
"['CHEBI:17698', 'CHEBI:7470', 'CHEBI:8378']",UMLS:C0270996,1,[],UMLS:C0270996,missing_disease
"['CHEBI:17716', 'CHEBI:5134', 'CHEBI:9012']",UniProtKB:A0A8D1C4Q1,1,[],UniProtKB:A0A8D1C4Q1,missing_disease
"['CHEBI:177427', 'CHEBI:177866']",UMLS:C0854334,0,[],UMLS:C0854334,missing_disease
"['CHEBI:177427', 'CHEBI:6456']",UMLS:C0565653,0,[],UMLS:C0565653,missing_disease
"['CHEBI:17754', 'CHEBI:53426', 'UNII:K679OBS311']",UMLS:C0234655,1,[],UMLS:C0234655,missing_disease
"['CHEBI:17754', 'UNII:K679OBS311']",UMLS:C0234655,1,[],UMLS:C0234655,missing_disease
"['CHEBI:177836', 'CHEBI:27375', 'CHEBI:28748', 'UNII:7XL5ISS668']",UMLS:C0855068,1,[],UMLS:C0855068,missing_disease
"['CHEBI:177866', 'CHEBI:247956']",UMLS:C0854334,0,[],UMLS:C0854334,missing_disease
"['CHEBI:17833', 'CHEBI:5108']",UMLS:C1290009,1,[],UMLS:C1290009,missing_disease
"['CHEBI:17833', 'CHEBI:5108']",UMLS:C1736135,1,[],UMLS:C1736135,missing_disease
"['CHEBI:17833', 'Error']",MONDO:0000755,0,['Error'],,missing_drug
"['CHEBI:17833', 'Error']",MONDO:0001106,0,['Error'],,missing_drug
"['CHEBI:17833', 'Error']",MONDO:0003212,1,['Error'],,missing_drug
"['CHEBI:17833', 'Error']",MONDO:0003900,0,['Error'],,missing_drug
"['CHEBI:17833', 'Error']",MONDO:0005046,0,['Error'],,missing_drug
"['CHEBI:17833', 'Error']",MONDO:0005246,1,['Error'],,missing_drug
"['CHEBI:17833', 'Error']",MONDO:0006816,1,['Error'],,missing_drug
"['CHEBI:17833', 'Error']",MONDO:0008064,1,['Error'],,missing_drug
"['CHEBI:17833', 'Error']",UMLS:C1623040,0,['Error'],,missing_drug
"['CHEBI:17924', 'UNII:D0Y70F2B9J']",UMLS:C0947759,0,[],UMLS:C0947759,missing_disease
"['CHEBI:17987', 'CHEBI:30746', 'CHEBI:48220']",UMLS:C0729771,1,[],UMLS:C0729771,missing_disease
"['CHEBI:18145', 'CHEBI:27436']",UMLS:C1963961,1,[],UMLS:C1963961,missing_disease
"['CHEBI:18145', 'CHEBI:28659']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:18248', 'CHEBI:28659']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:18250', 'CHEBI:22652', 'CHEBI:29035', 'CHEBI:47977', 'DRUGBANK:DB14276']",MONDO:0005578,1,['DRUGBANK:DB14276'],,missing_drug
"['CHEBI:18332', 'PUBCHEM.COMPOUND:6433489']",UMLS:C0154270,1,[],UMLS:C0154270,missing_disease
"['CHEBI:18332', 'PUBCHEM.COMPOUND:6433489']",UMLS:C0424624,1,[],UMLS:C0424624,missing_disease
"['CHEBI:18385', 'CHEBI:28659']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:187892', 'CHEBI:3614']",UMLS:C1112670,1,[],UMLS:C1112670,missing_disease
"['CHEBI:187892', 'CHEBI:3614']",UMLS:C1536276,1,[],UMLS:C1536276,missing_disease
"['CHEBI:22469', 'CHEBI:27961']",UMLS:C1271063,0,[],UMLS:C1271063,missing_disease
"['CHEBI:22652', 'CHEBI:28659']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:22652', 'CHEBI:46195']",UMLS:C0743842,1,[],UMLS:C0743842,missing_disease
"['CHEBI:22652', 'CHEBI:46195']",UMLS:C0852402,1,[],UMLS:C0852402,missing_disease
"['CHEBI:22652', 'CHEBI:48213', 'CHEBI:48220']",UMLS:C0729771,1,[],UMLS:C0729771,missing_disease
"['CHEBI:22652', 'CHEBI:48220']",UMLS:C0729527,1,[],UMLS:C0729527,missing_disease
"['CHEBI:22652', 'UNII:C3B9R0E116']",HP:0001609,1,['UNII:C3B9R0E116'],,missing_drug
"['CHEBI:22652', 'UNII:C3B9R0E116']",HP:0012735,1,['UNII:C3B9R0E116'],,missing_drug
"['CHEBI:22652', 'UNII:C3B9R0E116']",MONDO:0005027,0,['UNII:C3B9R0E116'],,missing_drug
"['CHEBI:22652', 'UNII:C3B9R0E116']",MONDO:0016027,0,['UNII:C3B9R0E116'],,missing_drug
"['CHEBI:22652', 'UNII:C3B9R0E116']",UMLS:C0700184,1,['UNII:C3B9R0E116'],,missing_drug
"['CHEBI:22652', 'UNII:C3B9R0E116']",UMLS:C1271063,0,['UNII:C3B9R0E116'],UMLS:C1271063,missing_drug+missing_disease
"['CHEBI:229630', 'UNII:61ZBX54883']",HP:0012735,1,['UNII:61ZBX54883'],,missing_drug
"['CHEBI:229630', 'UNII:61ZBX54883']",MONDO:0008487,1,['UNII:61ZBX54883'],,missing_drug
"['CHEBI:22984', 'CHEBI:2567', 'CHEBI:27300']",EFO:0003964,1,[],EFO:0003964,missing_disease
"['CHEBI:22984', 'CHEBI:28659']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:247956', 'UNII:0PA7CJ4RFB']",HP:0012390,1,['UNII:0PA7CJ4RFB'],,missing_drug
"['CHEBI:247956', 'UNII:0PA7CJ4RFB']",MONDO:0002595,0,['UNII:0PA7CJ4RFB'],,missing_drug
"['CHEBI:247956', 'UNII:0PA7CJ4RFB']",MONDO:0004872,1,['UNII:0PA7CJ4RFB'],,missing_drug
"['CHEBI:247956', 'UNII:0PA7CJ4RFB']",MONDO:0005538,1,['UNII:0PA7CJ4RFB'],,missing_drug
"['CHEBI:247956', 'UNII:0PA7CJ4RFB']",MONDO:0005700,0,['UNII:0PA7CJ4RFB'],,missing_drug
"['CHEBI:247956', 'UNII:0PA7CJ4RFB']",MONDO:0005976,0,['UNII:0PA7CJ4RFB'],,missing_drug
"['CHEBI:247956', 'UNII:0PA7CJ4RFB']",MONDO:0018076,0,['UNII:0PA7CJ4RFB'],,missing_drug
"['CHEBI:25107', 'CHEBI:26710', 'CHEBI:32139', 'CHEBI:32588', 'CHEBI:3312', 'CHEBI:34683', 'CHEBI:34683']",UMLS:C0852198,1,[],UMLS:C0852198,missing_disease
"['CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:3312']",UMLS:C0860006,1,[],UMLS:C0860006,missing_disease
"['CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:3312']",UMLS:C1112600,1,[],UMLS:C1112600,missing_disease
"['CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:3312', 'CHEBI:6650']",UMLS:C1112600,1,[],UMLS:C1112600,missing_disease
"['CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:3312', 'CHEBI:78320']",UMLS:C0860006,1,[],UMLS:C0860006,missing_disease
"['CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:3312', 'CHEBI:78320']",UMLS:C1112600,1,[],UMLS:C1112600,missing_disease
"['CHEBI:25107', 'CHEBI:28659']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:25107', 'CHEBI:31624', 'CHEBI:3312', 'CHEBI:78320']",UMLS:C2585811,1,[],UMLS:C2585811,missing_disease
"['CHEBI:2524', 'CHEBI:53778']",UMLS:C0231337,1,[],UMLS:C0231337,missing_disease
"['CHEBI:2524', 'CHEBI:53778']",UMLS:C1112108,1,[],UMLS:C1112108,missing_disease
"['CHEBI:2549', 'CHEBI:5106']",UMLS:C1319018,1,[],UMLS:C1319018,missing_disease
"['CHEBI:2666', 'CHEBI:3611']",UMLS:C0588007,1,[],UMLS:C0588007,missing_disease
"['CHEBI:2666', 'CHEBI:8028']",UMLS:C0588007,1,[],UMLS:C0588007,missing_disease
"['CHEBI:26675', 'UNII:18B8O9DQA2']",MONDO:0005276,1,['UNII:18B8O9DQA2'],,missing_drug
"['CHEBI:2668', 'CHEBI:38545']",UMLS:C0340288,1,[],UMLS:C0340288,missing_disease
"['CHEBI:2668', 'CHEBI:38545']",UMLS:C0342879,1,[],UMLS:C0342879,missing_disease
"['CHEBI:2668', 'CHEBI:38545']",UMLS:C0522060,1,[],UMLS:C0522060,missing_disease
"['CHEBI:2668', 'CHEBI:50690']",UMLS:C0340288,1,[],UMLS:C0340288,missing_disease
"['CHEBI:2668', 'CHEBI:50690']",UMLS:C0522060,1,[],UMLS:C0522060,missing_disease
"['CHEBI:26710', 'CHEBI:30742', 'CHEBI:32139', 'CHEBI:32588']",UMLS:C0730516,1,[],UMLS:C0730516,missing_disease
"['CHEBI:26710', 'CHEBI:32145', 'CHEBI:5291']",UMLS:C4721529,1,[],UMLS:C4721529,missing_disease
"['CHEBI:26710', 'CHEBI:32588', 'CHEBI:34683', 'CHEBI:34683', 'CHEBI:78320']",UMLS:C0852198,1,[],UMLS:C0852198,missing_disease
"['CHEBI:2676', 'CHEBI:3732', 'CHEBI:50275']",UMLS:C4510851,1,[],UMLS:C4510851,missing_disease
"['CHEBI:2676', 'CHEBI:3732', 'CHEBI:6375']",UMLS:C4510851,1,[],UMLS:C4510851,missing_disease
"['CHEBI:2676', 'CHEBI:48947']",RXCUI:151392,0,[],RXCUI:151392,missing_disease
"['CHEBI:2676', 'CHEBI:48947']",UMLS:C0264222,1,[],UMLS:C0264222,missing_disease
"['CHEBI:2676', 'CHEBI:48947']",UMLS:C0851631,1,[],UMLS:C0851631,missing_disease
"['CHEBI:2676', 'CHEBI:48947']",UMLS:C0851989,1,[],UMLS:C0851989,missing_disease
"['CHEBI:2676', 'CHEBI:48947']",UMLS:C0852351,1,[],UMLS:C0852351,missing_disease
"['CHEBI:2676', 'CHEBI:48947']",UMLS:C5577613,1,[],UMLS:C5577613,missing_disease
"['CHEBI:2676', 'CHEBI:6375']",UMLS:C4510851,1,[],UMLS:C4510851,missing_disease
"['CHEBI:27363', 'CHEBI:28659']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:27373', 'CHEBI:28262', 'CHEBI:28304']",UMLS:C0851300,1,[],UMLS:C0851300,missing_disease
"['CHEBI:27373', 'CHEBI:3614']",UMLS:C0332803,1,[],UMLS:C0332803,missing_disease
"['CHEBI:27373', 'CHEBI:3614']",UMLS:C5437085,1,[],UMLS:C5437085,missing_disease
"['CHEBI:27470', 'CHEBI:28659']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:27470', 'CHEBI:75832']",UMLS:C0522613,1,[],UMLS:C0522613,missing_disease
"['CHEBI:27568', 'CHEBI:28741', 'CHEBI:29035', 'CHEBI:30808', 'CHEBI:49553', 'CHEBI:53442', 'CHEBI:75215', 'CHEBI:8346', 'UNII:86Q357L16B']",UMLS:C0342924,1,[],UMLS:C0342924,missing_disease
"['CHEBI:27568', 'CHEBI:28741', 'CHEBI:29035', 'CHEBI:30808', 'CHEBI:49553', 'CHEBI:75215', 'CHEBI:8346', 'UNII:86Q357L16B']",UMLS:C0342924,1,[],UMLS:C0342924,missing_disease
"['CHEBI:27568', 'CHEBI:28741', 'CHEBI:29035', 'CHEBI:30812', 'CHEBI:49553', 'CHEBI:53442', 'CHEBI:75215', 'CHEBI:8346', 'UNII:86Q357L16B']",UMLS:C0342924,1,[],UMLS:C0342924,missing_disease
"['CHEBI:27568', 'CHEBI:28741', 'CHEBI:29708', 'CHEBI:31431', 'CHEBI:31608', 'CHEBI:53442', 'CHEBI:75215', 'CHEBI:8346', 'UNII:7G09WJ8QIR']",UMLS:C0342924,1,['UNII:7G09WJ8QIR'],UMLS:C0342924,missing_drug+missing_disease
"['CHEBI:27568', 'CHEBI:29708', 'CHEBI:31431', 'CHEBI:8346', 'UNII:7G09WJ8QIR']",UMLS:C0342924,1,['UNII:7G09WJ8QIR'],UMLS:C0342924,missing_drug+missing_disease
