primary_drug_id,secondary_drug_id,condition_id_norm,primary_drug_id_norm,primary_drug_id_norm_label,secondary_drug_id_norm,secondary_drug_id_norm_label
['DRUGBANK:DB15836'],['DRUGBANK:DB01744'],MONDO:0012511,['DRUGBANK:DB15836'],['Cedar leaf oil'],['CHEBI:36773'],['camphor']
['DRUGBANK:DB15836'],['DRUGBANK:DB00825'],MONDO:0012511,['DRUGBANK:DB15836'],['Cedar leaf oil'],['CHEBI:25187'],['Menthol']
['DRUGBANK:DB15836'],['DRUGBANK:DB14322'],MONDO:0012511,['DRUGBANK:DB15836'],['Cedar leaf oil'],['DRUGBANK:DB14322'],['Coconut oil']
['DRUGBANK:DB01407'],['DRUGBANK:DB06742'],MONDO:0019289,['CHEBI:174690'],['Clenbuterol'],['CHEBI:135590'],['Ambroxol']
['DRUGBANK:DB13735'],['DRUGBANK:DB00514'],UMLS:C1623040,['CHEBI:85537'],['Sulfogaiacol'],['CHEBI:4470'],['Dextromethorphan']
['DRUGBANK:DB13803'],['DRUGBANK:DB00384'],UMLS:C1623040,['CHEBI:135499'],['Xipamide'],['CHEBI:9671'],['Triamterene']
['DRUGBANK:DB15790'],['DRUGBANK:DB00696'],UMLS:C1623040,['CHEBI:135360'],['Mecloxamine'],['CHEBI:64318'],['Ergotamine']
['DRUGBANK:DB15761'],['DRUGBANK:DB01060'],UMLS:C1623040,['CHEBI:9321'],['Sulbactam'],['CHEBI:2676'],['Amoxicillin']
['DRUGBANK:DB15975'],['DRUGBANK:DB00440'],UMLS:C1623040,['CHEBI:88258'],['Sulfametrole'],['CHEBI:45924'],['Trimethoprim']
['DRUGBANK:DB15860'],['DRUGBANK:DB15889'],UMLS:C1623040,['DRUGBANK:DB15860'],['Cassia fistula fruit'],['DRUGBANK:DB15889'],['Senna leaf']
['DRUGBANK:DB15764'],['DRUGBANK:DB08984'],UMLS:C1623040,['CHEBI:15940'],['Niacin'],['CHEBI:94731'],['Etofenamate']
['DRUGBANK:DB13415'],['DRUGBANK:DB01551'],UMLS:C1623040,['CHEBI:34910'],['Pentetrazol'],['CHEBI:135276'],['Dihydrocodeine']
['DRUGBANK:DB15790'],['DRUGBANK:DB00201'],UMLS:C1623040,['CHEBI:135360'],['Mecloxamine'],['CHEBI:27732'],['Caffeine']
['DRUGBANK:DB15790'],['DRUGBANK:DB00316'],UMLS:C1623040,['CHEBI:135360'],['Mecloxamine'],['CHEBI:46195'],['Acetaminophen']
['DRUGBANK:DB13238'],['DRUGBANK:DB06151'],MONDO:0011057,['CHEBI:134753'],['Tuaminoheptane'],['CHEBI:28939'],['Acetylcysteine']
['DRUGBANK:DB13312'],['DRUGBANK:DB09238'],MONDO:0019623,['CHEBI:135735'],['Delapril'],['CHEBI:135849'],['Manidipine']
['DRUGBANK:DB13312'],['DRUGBANK:DB09238'],MONDO:0010481,['CHEBI:135735'],['Delapril'],['CHEBI:135849'],['Manidipine']
['DRUGBANK:DB13312'],['DRUGBANK:DB09238'],MONDO:0042981,['CHEBI:135735'],['Delapril'],['CHEBI:135849'],['Manidipine']
['DRUGBANK:DB13312'],['DRUGBANK:DB09238'],MONDO:0003718,['CHEBI:135735'],['Delapril'],['CHEBI:135849'],['Manidipine']
['DRUGBANK:DB13312'],['DRUGBANK:DB09238'],MONDO:0019636,['CHEBI:135735'],['Delapril'],['CHEBI:135849'],['Manidipine']
['DRUGBANK:DB13312'],['DRUGBANK:DB09238'],HP:0100545,['CHEBI:135735'],['Delapril'],['CHEBI:135849'],['Manidipine']
['DRUGBANK:DB13754'],['DRUGBANK:DB00316'],MONDO:0008294,['CHEBI:134916'],['Mephenoxalone'],['CHEBI:46195'],['Acetaminophen']
['DRUGBANK:DB09124'],['DRUGBANK:DB00286'],UMLS:C0559162,['CHEBI:135446'],['Medrogestone'],['PUBCHEM.COMPOUND:45357473'],['Estratab']
['DRUGBANK:DB01015'],['DRUGBANK:DB00440'],UMLS:C0151763,['CHEBI:9332'],['Sulfamethoxazole'],['CHEBI:45924'],['Trimethoprim']
['DRUGBANK:DB14512'],['DRUGBANK:DB00768'],MONDO:0005113,['CHEBI:6970'],['Mometasone'],['UNII:D27V6190PM'],['Olopatadine']
['DRUGBANK:DB14512'],['DRUGBANK:DB00768'],MONDO:0002040,['CHEBI:6970'],['Mometasone'],['UNII:D27V6190PM'],['Olopatadine']
['DRUGBANK:DB09124'],['DRUGBANK:DB00286'],UMLS:C1277190,['CHEBI:135446'],['Medrogestone'],['PUBCHEM.COMPOUND:45357473'],['Estratab']
['DRUGBANK:DB09124'],['DRUGBANK:DB00286'],UniProtKB:Q865K8,['CHEBI:135446'],['Medrogestone'],['PUBCHEM.COMPOUND:45357473'],['Estratab']
['DRUGBANK:DB01234'],['DRUGBANK:DB00537'],MONDO:0007498,['CHEBI:41879'],['Dexamethasone'],['CHEBI:100241'],['Ciprofloxacin']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],MONDO:0005399,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB00440'],['DRUGBANK:DB01015'],UMLS:C0151763,['CHEBI:45924'],['Trimethoprim'],['CHEBI:9332'],['Sulfamethoxazole']
['DRUGBANK:DB01015'],['DRUGBANK:DB00440'],MONDO:0001860,['CHEBI:9332'],['Sulfamethoxazole'],['CHEBI:45924'],['Trimethoprim']
['DRUGBANK:DB00768'],['DRUGBANK:DB14512'],MONDO:0005113,['UNII:D27V6190PM'],['Olopatadine'],['CHEBI:6970'],['Mometasone']
['DRUGBANK:DB06292'],['DRUGBANK:DB06335'],MONDO:0017123,['CHEBI:85078'],['Dapagliflozin'],['CHEBI:71272'],['Saxagliptin']
['DRUGBANK:DB16000'],['DRUGBANK:DB00281'],MONDO:0005485,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB09124'],['DRUGBANK:DB00286'],CHEBI:41922,['CHEBI:135446'],['Medrogestone'],['PUBCHEM.COMPOUND:45357473'],['Estratab']
['DRUGBANK:DB09124'],['DRUGBANK:DB00286'],NCIT:C26945,['CHEBI:135446'],['Medrogestone'],['PUBCHEM.COMPOUND:45357473'],['Estratab']
['DRUGBANK:DB00768'],['DRUGBANK:DB14512'],MONDO:0002040,['UNII:D27V6190PM'],['Olopatadine'],['CHEBI:6970'],['Mometasone']
['DRUGBANK:DB09124'],['DRUGBANK:DB00286'],MONDO:0016027,['CHEBI:135446'],['Medrogestone'],['PUBCHEM.COMPOUND:45357473'],['Estratab']
['DRUGBANK:DB15357'],['DRUGBANK:DB00209'],MONDO:0001744,['CHEBI:10056'],['Xanomeline'],['PUBCHEM.COMPOUND:5284632'],['Trospium']
['DRUGBANK:DB01340'],['DRUGBANK:DB09026'],MONDO:0017123,['CHEBI:3698'],['Cilazapril'],['CHEBI:601027'],['Aliskiren']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],UniProtKB:A0A4X1SKS6,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],UMLS:C3887021,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB00983'],['DRUGBANK:DB14512'],MONDO:0004766,['CHEBI:5147'],['Formoterol'],['CHEBI:6970'],['Mometasone']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],MONDO:0005386,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],CHEBI:41922,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB00957'],['DRUGBANK:DB00977'],MONDO:0005294,['CHEBI:50815'],['Norgestimate'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB00957'],['DRUGBANK:DB00977'],CHEBI:41922,['CHEBI:50815'],['Norgestimate'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB00957'],['DRUGBANK:DB00977'],UniProtKB:Q865K8,['CHEBI:50815'],['Norgestimate'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB15357'],['DRUGBANK:DB00209'],MONDO:0005154,['CHEBI:10056'],['Xanomeline'],['PUBCHEM.COMPOUND:5284632'],['Trospium']
['DRUGBANK:DB11237'],['DRUGBANK:DB13281'],MONDO:0017123,['CHEBI:9765'],['Trypsin'],['UMLS:C0006217'],['bromelains']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],UniProtKB:A0A4X1SKS6,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB15785'],['DRUGBANK:DB00936'],MONDO:0016027,['CHEBI:135096'],['Myrtecaine'],['CHEBI:16914'],['Salicylic acid']
['DRUGBANK:DB00717'],['DRUGBANK:DB00783'],MONDO:0043862,['CHEBI:7627'],['Norethisterone'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB15983'],['DRUGBANK:DB14482'],MONDO:0016027,['UNII:C3B9R0E116'],['Menglytate'],['CHEBI:22652'],['Ascorbic acid']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],UMLS:C1277190,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB00957'],['DRUGBANK:DB00977'],UMLS:C0013420,['CHEBI:50815'],['Norgestimate'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],MONDO:0005279,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB00983'],['DRUGBANK:DB01222'],MONDO:0004766,['CHEBI:5147'],['Formoterol'],['CHEBI:3207'],['Budesonide']
['DRUGBANK:DB13166'],['DRUGBANK:DB00999'],HP:0002910,['CHEBI:78539'],['Zofenopril'],['CHEBI:5778'],['Hydrochlorothiazide']
['DRUGBANK:DB00440'],['DRUGBANK:DB01015'],MONDO:0001106,['CHEBI:45924'],['Trimethoprim'],['CHEBI:9332'],['Sulfamethoxazole']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],HP:0002625,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB01015'],['DRUGBANK:DB00440'],MONDO:0001106,['CHEBI:9332'],['Sulfamethoxazole'],['CHEBI:45924'],['Trimethoprim']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],CHEBI:41922,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],UMLS:C0854381,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],UMLS:C0854381,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB15998'],['DRUGBANK:DB13359'],MONDO:0001106,['UNII:5UW00M8KR0'],['Potassium hydrogen DL-aspartate'],['UNII:R17X820ROL'],['Magnesium aspartate']
['DRUGBANK:DB15975'],['DRUGBANK:DB00440'],MONDO:0005009,['CHEBI:88258'],['Sulfametrole'],['CHEBI:45924'],['Trimethoprim']
['DRUGBANK:DB15998'],['DRUGBANK:DB13359'],MONDO:0005009,['UNII:5UW00M8KR0'],['Potassium hydrogen DL-aspartate'],['UNII:R17X820ROL'],['Magnesium aspartate']
['DRUGBANK:DB00976'],['DRUGBANK:DB01394'],HP:0001410,['CHEBI:29688'],['Telithromycin'],['CHEBI:27882'],['Colchicine']
['DRUGBANK:DB09124'],['DRUGBANK:DB00286'],UMLS:C1261367,['CHEBI:135446'],['Medrogestone'],['PUBCHEM.COMPOUND:45357473'],['Estratab']
['DRUGBANK:DB13195'],['DRUGBANK:DB14343'],MONDO:0018746,['DRUGBANK:DB13195'],['Horse chestnut'],['DRUGBANK:DB14343'],['Arnica montana flower']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],MONDO:0005148,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB01243'],['DRUGBANK:DB00443'],MONDO:0021948,['CHEBI:59477'],['Chloroxine'],['CHEBI:3077'],['Betamethasone']
['DRUGBANK:DB00957'],['DRUGBANK:DB00977'],EFO:0009573,['CHEBI:50815'],['Norgestimate'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB16000'],['DRUGBANK:DB00115'],MONDO:0005485,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:17439'],['Cyanocobalamin']
['DRUGBANK:DB11237'],['DRUGBANK:DB01698'],MONDO:0017123,['CHEBI:9765'],['Trypsin'],['CHEBI:28527'],['Rutin']
['DRUGBANK:DB13195'],['DRUGBANK:DB01109'],MONDO:0018746,['DRUGBANK:DB13195'],['Horse chestnut'],['CHEBI:28304'],['Heparin']
['DRUGBANK:DB16000'],['DRUGBANK:DB08940'],MONDO:0005485,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:31749'],['Kebuzone']
['DRUGBANK:DB16000'],['DRUGBANK:DB01234'],MONDO:0005485,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:41879'],['Dexamethasone']
['DRUGBANK:DB09124'],['DRUGBANK:DB00286'],UMLS:C0559162,['CHEBI:135446'],['Medrogestone'],['PUBCHEM.COMPOUND:45357473'],['Estratab']
['DRUGBANK:DB01015'],['DRUGBANK:DB00440'],UMLS:C0151763,['CHEBI:9332'],['Sulfamethoxazole'],['CHEBI:45924'],['Trimethoprim']
['DRUGBANK:DB14512'],['DRUGBANK:DB00768'],MONDO:0005113,['CHEBI:6970'],['Mometasone'],['UNII:D27V6190PM'],['Olopatadine']
['DRUGBANK:DB14512'],['DRUGBANK:DB00768'],MONDO:0002040,['CHEBI:6970'],['Mometasone'],['UNII:D27V6190PM'],['Olopatadine']
['DRUGBANK:DB09124'],['DRUGBANK:DB00286'],UMLS:C1277190,['CHEBI:135446'],['Medrogestone'],['PUBCHEM.COMPOUND:45357473'],['Estratab']
['DRUGBANK:DB09124'],['DRUGBANK:DB00286'],UniProtKB:Q865K8,['CHEBI:135446'],['Medrogestone'],['PUBCHEM.COMPOUND:45357473'],['Estratab']
['DRUGBANK:DB01234'],['DRUGBANK:DB00537'],MONDO:0007498,['CHEBI:41879'],['Dexamethasone'],['CHEBI:100241'],['Ciprofloxacin']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],MONDO:0005399,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB00440'],['DRUGBANK:DB01015'],UMLS:C0151763,['CHEBI:45924'],['Trimethoprim'],['CHEBI:9332'],['Sulfamethoxazole']
['DRUGBANK:DB01015'],['DRUGBANK:DB00440'],MONDO:0001860,['CHEBI:9332'],['Sulfamethoxazole'],['CHEBI:45924'],['Trimethoprim']
['DRUGBANK:DB00768'],['DRUGBANK:DB14512'],MONDO:0005113,['UNII:D27V6190PM'],['Olopatadine'],['CHEBI:6970'],['Mometasone']
['DRUGBANK:DB16000'],['DRUGBANK:DB00281'],MONDO:0005485,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB09124'],['DRUGBANK:DB00286'],CHEBI:41922,['CHEBI:135446'],['Medrogestone'],['PUBCHEM.COMPOUND:45357473'],['Estratab']
['DRUGBANK:DB09124'],['DRUGBANK:DB00286'],NCIT:C26945,['CHEBI:135446'],['Medrogestone'],['PUBCHEM.COMPOUND:45357473'],['Estratab']
['DRUGBANK:DB00768'],['DRUGBANK:DB14512'],MONDO:0002040,['UNII:D27V6190PM'],['Olopatadine'],['CHEBI:6970'],['Mometasone']
['DRUGBANK:DB09124'],['DRUGBANK:DB00286'],MONDO:0016027,['CHEBI:135446'],['Medrogestone'],['PUBCHEM.COMPOUND:45357473'],['Estratab']
['DRUGBANK:DB15357'],['DRUGBANK:DB00209'],MONDO:0001744,['CHEBI:10056'],['Xanomeline'],['PUBCHEM.COMPOUND:5284632'],['Trospium']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],UniProtKB:A0A4X1SKS6,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],UMLS:C3887021,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB00983'],['DRUGBANK:DB14512'],MONDO:0004766,['CHEBI:5147'],['Formoterol'],['CHEBI:6970'],['Mometasone']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],MONDO:0005386,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],CHEBI:41922,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB00957'],['DRUGBANK:DB00977'],MONDO:0005294,['CHEBI:50815'],['Norgestimate'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB00957'],['DRUGBANK:DB00977'],CHEBI:41922,['CHEBI:50815'],['Norgestimate'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB00957'],['DRUGBANK:DB00977'],UniProtKB:Q865K8,['CHEBI:50815'],['Norgestimate'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB15357'],['DRUGBANK:DB00209'],MONDO:0005154,['CHEBI:10056'],['Xanomeline'],['PUBCHEM.COMPOUND:5284632'],['Trospium']
['DRUGBANK:DB11237'],['DRUGBANK:DB13281'],MONDO:0017123,['CHEBI:9765'],['Trypsin'],['UMLS:C0006217'],['bromelains']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],UniProtKB:A0A4X1SKS6,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB15785'],['DRUGBANK:DB00936'],MONDO:0016027,['CHEBI:135096'],['Myrtecaine'],['CHEBI:16914'],['Salicylic acid']
['DRUGBANK:DB00717'],['DRUGBANK:DB00783'],MONDO:0043862,['CHEBI:7627'],['Norethisterone'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB15983'],['DRUGBANK:DB14482'],MONDO:0016027,['UNII:C3B9R0E116'],['Menglytate'],['CHEBI:22652'],['Ascorbic acid']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],UMLS:C1277190,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB00957'],['DRUGBANK:DB00977'],UMLS:C0013420,['CHEBI:50815'],['Norgestimate'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],MONDO:0005279,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB00983'],['DRUGBANK:DB01222'],MONDO:0004766,['CHEBI:5147'],['Formoterol'],['CHEBI:3207'],['Budesonide']
['DRUGBANK:DB13166'],['DRUGBANK:DB00999'],HP:0002910,['CHEBI:78539'],['Zofenopril'],['CHEBI:5778'],['Hydrochlorothiazide']
['DRUGBANK:DB00440'],['DRUGBANK:DB01015'],MONDO:0001106,['CHEBI:45924'],['Trimethoprim'],['CHEBI:9332'],['Sulfamethoxazole']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],HP:0002625,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB01015'],['DRUGBANK:DB00440'],MONDO:0001106,['CHEBI:9332'],['Sulfamethoxazole'],['CHEBI:45924'],['Trimethoprim']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],CHEBI:41922,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],UMLS:C0854381,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],UMLS:C0854381,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB15998'],['DRUGBANK:DB13359'],MONDO:0001106,['UNII:5UW00M8KR0'],['Potassium hydrogen DL-aspartate'],['UNII:R17X820ROL'],['Magnesium aspartate']
['DRUGBANK:DB15998'],['DRUGBANK:DB13359'],MONDO:0005009,['UNII:5UW00M8KR0'],['Potassium hydrogen DL-aspartate'],['UNII:R17X820ROL'],['Magnesium aspartate']
['DRUGBANK:DB09124'],['DRUGBANK:DB00286'],UMLS:C1261367,['CHEBI:135446'],['Medrogestone'],['PUBCHEM.COMPOUND:45357473'],['Estratab']
['DRUGBANK:DB13195'],['DRUGBANK:DB14343'],MONDO:0018746,['DRUGBANK:DB13195'],['Horse chestnut'],['DRUGBANK:DB14343'],['Arnica montana flower']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],MONDO:0005148,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB01243'],['DRUGBANK:DB00443'],MONDO:0021948,['CHEBI:59477'],['Chloroxine'],['CHEBI:3077'],['Betamethasone']
['DRUGBANK:DB00957'],['DRUGBANK:DB00977'],EFO:0009573,['CHEBI:50815'],['Norgestimate'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB16000'],['DRUGBANK:DB00115'],MONDO:0005485,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:17439'],['Cyanocobalamin']
['DRUGBANK:DB11237'],['DRUGBANK:DB01698'],MONDO:0017123,['CHEBI:9765'],['Trypsin'],['CHEBI:28527'],['Rutin']
['DRUGBANK:DB13195'],['DRUGBANK:DB01109'],MONDO:0018746,['DRUGBANK:DB13195'],['Horse chestnut'],['CHEBI:28304'],['Heparin']
['DRUGBANK:DB16000'],['DRUGBANK:DB08940'],MONDO:0005485,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:31749'],['Kebuzone']
['DRUGBANK:DB16000'],['DRUGBANK:DB01234'],MONDO:0005485,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:41879'],['Dexamethasone']
['DRUGBANK:DB15983'],['DRUGBANK:DB14482'],MONDO:0016027,['UNII:C3B9R0E116'],['Menglytate'],['CHEBI:22652'],['Ascorbic acid']
['DRUGBANK:DB13195'],['DRUGBANK:DB14343'],MONDO:0018746,['DRUGBANK:DB13195'],['Horse chestnut'],['DRUGBANK:DB14343'],['Arnica montana flower']
['DRUGBANK:DB13195'],['DRUGBANK:DB01109'],MONDO:0018746,['DRUGBANK:DB13195'],['Horse chestnut'],['CHEBI:28304'],['Heparin']
['DRUGBANK:DB01243'],['DRUGBANK:DB00443'],NCIT:C111970,['CHEBI:59477'],['Chloroxine'],['CHEBI:3077'],['Betamethasone']
['DRUGBANK:DB16622'],['DRUGBANK:DB13290'],UMLS:C0410447,['UNII:Q3B1Y93C1S'],['Dectaflur'],['UNII:8NY9L8837D'],['Olaflur']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],HP:0040298,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB03312'],['DRUGBANK:DB01099'],UMLS:C4303073,['UNII:2M3055079H'],['Brivudine'],['CHEBI:5100'],['Flucytosine']
['DRUGBANK:DB16000'],['DRUGBANK:DB08940'],MONDO:0003240,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:31749'],['Kebuzone']
['DRUGBANK:DB15998'],['DRUGBANK:DB13359'],MONDO:0006684,['UNII:5UW00M8KR0'],['Potassium hydrogen DL-aspartate'],['UNII:R17X820ROL'],['Magnesium aspartate']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],MONDO:0001751,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],MONDO:0009380,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB15998'],['DRUGBANK:DB13359'],MONDO:0006932,['UNII:5UW00M8KR0'],['Potassium hydrogen DL-aspartate'],['UNII:R17X820ROL'],['Magnesium aspartate']
['DRUGBANK:DB00916'],['DRUGBANK:DB00822'],MONDO:0007079,['CHEBI:6909'],['Metronidazole'],['CHEBI:4659'],['Disulfiram']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],HP:0000952,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB16000'],['DRUGBANK:DB00281'],MONDO:0005267,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB16022'],['DRUGBANK:DB00388'],MONDO:0005267,['CHEBI:186232'],['Thenyldiamine'],['CHEBI:8093'],['Phenylephrine']
['DRUGBANK:DB09124'],['DRUGBANK:DB00286'],MONDO:0001531,['CHEBI:135446'],['Medrogestone'],['PUBCHEM.COMPOUND:45357473'],['Estratab']
['DRUGBANK:DB11237'],['DRUGBANK:DB01698'],MONDO:0001531,['CHEBI:9765'],['Trypsin'],['CHEBI:28527'],['Rutin']
['DRUGBANK:DB16000'],['DRUGBANK:DB01234'],MONDO:0005468,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:41879'],['Dexamethasone']
['DRUGBANK:DB16622'],['DRUGBANK:DB13290'],UMLS:C1536052,['UNII:Q3B1Y93C1S'],['Dectaflur'],['UNII:8NY9L8837D'],['Olaflur']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],MONDO:0009380,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB09124'],['DRUGBANK:DB00286'],MONDO:0005098,['CHEBI:135446'],['Medrogestone'],['PUBCHEM.COMPOUND:45357473'],['Estratab']
['DRUGBANK:DB15889'],['DRUGBANK:DB15860'],HP:0002013,['DRUGBANK:DB15889'],['Senna leaf'],['DRUGBANK:DB15860'],['Cassia fistula fruit']
['DRUGBANK:DB16625'],['DRUGBANK:DB13956'],MONDO:0005098,['UNII:2W8I1S6T5L'],['Prasterone enantate'],['CHEBI:16469'],['Estradiol']
['DRUGBANK:DB16622'],['DRUGBANK:DB13290'],HP:0002015,['UNII:Q3B1Y93C1S'],['Dectaflur'],['UNII:8NY9L8837D'],['Olaflur']
['DRUGBANK:DB00397'],['DRUGBANK:DB00874'],MONDO:0005010,['PUBCHEM.COMPOUND:4786'],['Phenylpropanolamine'],['CHEBI:5551'],['Guaifenesin']
['DRUGBANK:DB13166'],['DRUGBANK:DB00999'],MONDO:0000755,['CHEBI:78539'],['Zofenopril'],['CHEBI:5778'],['Hydrochlorothiazide']
['DRUGBANK:DB15903'],['DRUGBANK:DB00977'],MONDO:0002887,['CHEBI:31394'],['chlormadinone'],['CHEBI:4903'],['Ethinylestradiol']
['DRUGBANK:DB13574'],['DRUGBANK:DB01381'],MONDO:0010138,['CHEBI:94362'],['Heptaminol'],['UNII:19FUJ2C58T'],['Ginkgo biloba']
['DRUGBANK:DB16000'],['DRUGBANK:DB01234'],UMLS:C0948998,['CHEBI:134850'],['Salicylamide O-acetic acid'],['CHEBI:41879'],['Dexamethasone']
